Date,Open,High,Low,Close,Adj Close,Volume
2022-03-18,103.089996,106.339996,101.464996,103.089996,103.089996,0
2022-03-21,101.065002,107.714996,101.065002,132.088699,132.088699,0
2022-03-22,106.614998,109.714996,103.084999,106.614998,106.614998,0
2022-03-23,105.964996,106.964996,97.165001,105.964996,105.964996,0
2022-03-24,96.714996,101.964996,95.839996,96.714996,96.714996,0
2022-03-25,102.214996,102.214996,97.589401,102.214996,102.214996,0
2022-03-28,100.839996,101.964996,95.665001,100.839996,100.839996,0
2022-03-29,96.464996,96.464996,83.839996,97.965103,97.965103,0
2022-03-30,89.465103,89.964996,83.214996,87.464996,87.464996,0
2022-03-31,83.464996,84.214996,80.889999,83.464996,83.464996,0
2022-04-01,81.714996,88.964996,80.964996,81.714996,81.714996,0
2022-04-04,86.464996,86.464996,83.259499,84.214996,84.214996,0
2022-04-05,83.714996,86.108498,83.089996,83.714996,83.714996,0
2022-04-06,83.964996,85.013496,81.464996,83.964996,83.964996,0
2022-04-07,82.089996,82.481499,77.214897,82.089996,82.089996,0
2022-04-08,79.214996,80.339996,76.224998,79.214996,79.214996,0
2022-04-11,85.089996,85.089996,80.416000,85.089996,85.089996,0
2022-04-12,82.839996,85.596497,82.072304,83.464996,83.464996,0
2022-04-13,85.339996,85.339996,81.249001,85.339996,85.339996,0
2022-04-14,82.389999,83.566399,81.415001,82.389999,82.389999,0
2022-04-15,82.589996,83.464996,80.764999,82.589996,82.589996,0
2022-04-18,83.214996,83.215103,80.114998,80.714996,80.714996,0
2022-04-19,81.089996,81.589996,78.995499,81.089996,81.089996,0
2022-04-20,80.714996,84.527000,79.739998,80.964996,80.964996,0
2022-04-21,82.739998,82.739998,79.339996,82.739998,82.739998,0
2022-04-22,80.839996,81.108002,76.231499,80.839996,80.839996,0
2022-04-25,77.339996,78.254997,73.428001,77.339996,77.339996,0
2022-04-26,75.339996,75.916000,72.664497,75.739998,75.739998,0
2022-04-27,75.964996,76.447502,73.721497,74.214996,74.214996,0
2022-04-28,73.964996,75.124496,71.464996,73.839996,73.839996,0
2022-04-29,72.714996,73.420998,70.239998,72.714996,72.714996,0
2022-05-02,73.315002,73.315002,69.897003,73.315002,73.315002,0
2022-05-03,70.565002,71.315002,66.098000,70.565002,70.565002,0
2022-05-04,68.214996,68.440498,64.489998,67.214897,67.214897,0
2022-05-05,63.000000,66.060997,63.000000,66.964996,66.964996,0
2022-05-06,64.790001,68.324997,64.790001,64.790001,64.790001,0
2022-05-09,68.964996,70.609001,68.214996,68.964996,68.964996,0
2022-05-10,69.839996,70.041199,68.214500,69.839996,69.839996,0
2022-05-11,69.839996,69.839996,66.089699,69.839996,69.839996,0
2022-05-12,66.714996,67.098000,63.714500,66.714996,66.714996,0
2022-05-13,65.339996,66.089996,62.797401,65.089996,65.089996,0
2022-05-16,66.464996,66.464996,63.465000,66.464996,66.464996,0
2022-05-17,64.589996,66.034500,64.089996,64.589996,64.589996,0
2022-05-18,64.964996,65.065002,63.289902,64.964996,64.964996,0
2022-05-19,64.214996,64.714996,61.615002,64.214996,64.214996,0
2022-05-20,62.090000,63.465000,57.889900,62.090000,62.090000,0
2022-05-23,62.465000,62.465000,57.188000,62.465000,62.465000,0
2022-05-24,59.064999,59.064999,56.382000,58.540001,58.540001,0
2022-05-25,57.965000,60.340000,55.877399,57.089901,57.089901,0
2022-05-26,60.915001,64.964996,58.790001,60.315102,60.315102,0
2022-05-27,64.639999,67.792000,63.952499,64.214996,64.214996,0
2022-05-30,66.464996,66.489998,61.589901,66.464996,66.464996,0
2022-05-31,63.965000,63.965000,60.590000,64.589897,64.589897,0
2022-06-01,62.715000,63.992100,60.990002,62.715000,62.715000,0
2022-06-02,63.465000,66.741501,60.989899,63.465000,63.465000,0
2022-06-03,63.465000,63.997501,60.990002,63.465000,63.465000,0
2022-06-06,63.465000,63.465000,59.965000,63.215000,63.215000,0
2022-06-07,61.340000,62.340000,60.689999,61.340000,61.340000,0
2022-06-08,61.715000,61.715000,59.768398,62.464901,62.464901,0
2022-06-09,60.955002,60.962502,57.367001,59.965099,59.965099,0
2022-06-10,57.965000,59.389999,56.590000,57.965000,57.965000,0
2022-06-13,58.215000,58.215000,56.465000,110.674103,110.674103,0
2022-06-14,57.715000,59.165001,56.214901,57.715000,57.715000,0
2022-06-15,58.340000,58.840000,55.556999,58.340000,58.340000,0
2022-06-16,57.215000,58.691502,56.589901,57.215000,57.215000,0
2022-06-17,58.465000,58.465000,55.489498,57.339901,57.339901,0
2022-06-20,56.715000,56.965000,54.890499,56.715000,56.715000,0
2022-06-21,54.715000,55.715000,52.340099,54.715000,54.715000,0
2022-06-22,53.840000,54.266499,52.764999,53.840000,53.840000,0
2022-06-23,54.965000,54.965000,53.064999,54.965000,54.965000,0
2022-06-24,54.465000,54.500999,53.114899,54.465000,54.465000,0
2022-06-27,53.365002,54.165001,52.990002,53.365002,53.365002,0
2022-06-28,53.090000,54.418598,52.743000,53.090000,53.090000,0
2022-06-29,54.465000,54.465000,50.589901,53.714901,53.714901,0
2022-06-30,51.965000,54.965000,51.965000,52.465099,52.465099,0
2022-07-01,54.840000,56.297501,51.490002,54.840000,54.840000,0
2022-07-04,53.965000,56.187500,53.965000,53.237499,53.237499,0
2022-07-05,54.500000,65.422997,54.500000,54.500000,54.500000,0
2022-07-06,59.965000,68.503998,59.965000,63.465099,63.465099,0
2022-07-07,63.514999,63.790001,62.790001,63.514999,63.514999,0
2022-07-08,63.040001,63.865002,60.939999,63.040001,63.040001,0
2022-07-11,62.965000,62.965099,60.889999,64.864998,64.864998,0
2022-07-12,60.919998,61.807400,58.389900,60.919998,60.919998,0
2022-07-13,58.389999,59.090000,58.240002,58.389999,58.389999,0
2022-07-14,58.439999,59.264999,57.990002,58.439999,58.439999,0
2022-07-15,58.240002,58.965000,57.040001,58.240002,58.240002,0
2022-07-18,56.965000,58.090000,56.239899,110.674103,110.674103,0
2022-07-19,57.715000,57.715000,54.989899,57.715000,57.715000,0
2022-07-20,56.465000,56.923599,54.589500,56.465000,56.465000,0
2022-07-21,55.965000,58.790001,54.840000,54.965099,54.965099,0
2022-07-22,57.965000,59.215000,56.090000,57.965000,57.965000,0
2022-07-25,58.090000,58.715000,57.090000,58.090000,58.090000,0
2022-07-26,58.465000,61.064999,57.789902,58.465000,58.465000,0
2022-07-27,60.090000,60.953999,59.339901,60.090000,60.090000,0
2022-07-28,59.340000,62.715000,59.240002,59.340000,59.340000,0
2022-07-29,62.465000,63.840000,60.540001,62.465000,62.465000,0
2022-08-01,62.215000,63.152500,60.510502,62.215000,62.215000,0
2022-08-02,60.169998,60.790001,59.451000,60.169998,60.169998,0
2022-08-03,60.540001,61.845901,59.889999,60.790001,60.790001,0
2022-08-04,61.575001,61.575001,59.990002,62.685101,62.685101,0
2022-08-05,60.215000,61.340099,60.090000,61.465000,61.465000,0
2022-08-08,60.490002,61.608002,59.889999,60.490002,60.490002,0
2022-08-09,61.840000,61.840000,59.989899,61.840000,61.840000,0
2022-08-10,60.439999,61.715000,60.189999,60.439999,60.439999,0
2022-08-11,61.465000,61.465000,60.389999,61.465000,61.465000,0
2022-08-12,60.590000,61.689999,60.490002,60.590000,60.590000,0
2022-08-15,62.215000,62.215000,60.590000,62.215000,62.215000,0
2022-08-16,61.465000,61.665501,60.563999,60.500000,60.500000,0
2022-08-17,61.465000,61.465000,60.289902,61.465000,61.465000,0
2022-08-18,60.465000,60.865799,59.389900,60.465000,60.465000,0
2022-08-19,59.965000,59.965000,58.573002,59.965000,59.965000,0
2022-08-22,59.465000,60.278500,58.939999,59.465000,59.465000,0
2022-08-23,60.090000,60.421001,59.590000,60.090000,60.090000,0
2022-08-24,60.215000,60.314999,59.789902,60.215000,60.215000,0
2022-08-25,59.790001,60.665001,59.490002,59.790001,59.790001,0
2022-08-26,60.340000,60.909000,59.639900,60.340000,60.340000,0
2022-08-29,60.264999,62.519001,60.264999,60.264999,60.264999,0
2022-08-30,61.715000,61.715000,60.519001,61.715000,61.715000,0
2022-08-31,59.965000,60.615101,59.715000,59.965000,59.965000,0
2022-09-01,60.090000,60.840099,60.040001,60.090000,60.090000,0
2022-09-02,60.249599,61.424999,59.169998,60.267300,60.267300,0
